power_delta,power_theta,power_alpha,power_beta,rel_delta,rel_theta,rel_alpha,rel_beta,ratio_delta_beta,ratio_theta_alpha,mean,std,skewness,kurtosis,rms,pct_wake,pct_n1,pct_n2,pct_n3,pct_rem,fragmentation,mean_confidence,target_score
4.4753995041141303e-10,6.40224555228247e-11,3.706900780255096e-11,1.3509162896403054e-10,0.5710435013740668,0.0816901533253308,0.04729860650110015,0.17237164355725193,1.9036830549159514,0.46708192135635485,6.152876819154329e-11,2.659839992702473e-05,-0.2744913697242737,2.6011176109313965,2.659839992702473e-05,0.7936099889827396,0.057289753947851636,0.08593463092177746,0.055086301872934264,0.008079324274697026,0.022401762761659935,0.9305160641670227,23.979139085397495
3.2892043776155955e-10,4.600035337452152e-11,1.8831271177827125e-11,4.4234270462012795e-11,0.6113918100193814,0.08550468770678107,0.035003251998356286,0.08222192231867906,2.2804596765245733,0.3871064654831764,6.348329500971417e-11,2.1404881408670917e-05,-0.22451063990592957,3.126323699951172,2.1404881408670917e-05,0.7071942446043166,0.10035971223021582,0.10503597122302158,0.06223021582733813,0.025179856115107913,0.02553956834532374,0.9373282194137573,25.71642150206571
4.765496131389768e-10,7.661572721737175e-11,5.365803309488604e-11,1.4832540528924784e-10,0.5572709977331306,0.08959344750537594,0.06274701482228275,0.17344982414371327,1.919052996546587,0.49861192203378285,1.6980659933718556e-10,2.794840111164376e-05,-0.16572703421115875,2.4226608276367188,2.794840111164376e-05,0.6343511450381679,0.15763358778625955,0.1732824427480916,0.03282442748091603,0.0019083969465648854,0.027862595419847327,0.9294453859329224,16.242929985121098
5.278182977491719e-10,8.017486739612945e-11,5.226088442208954e-11,1.3778210088697188e-10,0.5877472721806594,0.08927799549669004,0.05819463325128734,0.1534260072016709,2.2197562212643867,0.5265624700686286,1.288623097117636e-10,2.873917401302606e-05,-0.14513742923736572,1.9291539192199707,2.873917401302606e-05,0.6684665226781857,0.078113750899928,0.20014398848092152,0.04895608351331893,0.004319654427645789,0.02411807055435565,0.9386228322982788,19.96076185980929
1.7335100022108918e-10,1.8805176654149852e-11,1.0573722859742382e-11,1.251767286559232e-11,0.5498884536717086,0.05965209025725461,0.03354101277455209,0.039707436166217566,1.5406557548356439,0.1700691282503289,1.48014708128974e-11,1.4968761206546333e-05,-0.5254063606262207,4.562135696411133,1.4968761206546333e-05,0.6243636363636363,0.2883636363636364,0.02327272727272727,0.0,0.064,0.03381818181818182,0.9263067841529846,18.51716096101382
3.6532840034381175e-10,4.070361365668407e-11,1.878610044218562e-11,2.564762784746863e-11,0.6636714554186507,0.07394395423653671,0.03412764682508341,0.04659259582760699,2.9075630523427494,0.34266310203940836,3.9528914863584674e-11,2.159738323825877e-05,-0.5948582887649536,4.614904880523682,2.159738323825877e-05,0.6577617328519856,0.1292418772563177,0.155956678700361,0.04512635379061372,0.011913357400722021,0.0368231046931408,0.9205748438835144,53.57221739858947
1.8290564158737754e-10,1.62337361435394e-11,8.525567486141958e-12,2.617634434947183e-11,0.5478820244939371,0.04862710710415047,0.025537786225340198,0.07840954719369782,1.449603271757359,0.14958443912870897,3.6025411820350683e-11,1.5679870557505637e-05,-0.5703815221786499,5.883537292480469,1.5679868738516234e-05,0.6338495575221239,0.22234513274336284,0.06858407079646017,0.030973451327433628,0.04424778761061947,0.039454277286135694,0.9007260799407959,19.79081901954065
1.9190821132740454e-10,1.5947043002523947e-11,7.201727224553228e-12,2.124974577809996e-11,0.5706344706498302,0.04741815047533539,0.02141416343845917,0.06318561019175088,1.582751453175144,0.14875733269782127,-1.3959800329588212e-11,1.5868674381636083e-05,-0.6817677021026611,5.899139404296875,1.5868674381636083e-05,0.6690909090909091,0.25781818181818184,0.018545454545454546,0.017454545454545455,0.03709090909090909,0.04654545454545454,0.8775454163551331,16.914085914085916
2.546121364958853e-10,2.0536829561153963e-11,6.193366389943382e-12,9.488427723375586e-12,0.651463913395412,0.05254660496067969,0.01584667078723223,0.02427758684920219,2.3254707533034202,0.19339088927402928,3.9086036490720844e-11,1.7557065802975558e-05,-0.25363433361053467,2.9011330604553223,1.7557065802975558e-05,0.7159336697909157,0.20475847152126891,0.029560201874549386,0.004686373467916366,0.04506128334534967,0.03280461427541456,0.9363376498222351,18.934725476763766
2.1655804710238313e-10,2.16974315576067e-11,1.1606430443469873e-11,3.1993306387392145e-11,0.5671208309254355,0.05682109521462463,0.030394845932771943,0.08378386647480165,1.6406744631943586,0.19441022772067543,-4.547684798184015e-11,1.7306292647845112e-05,-0.0836799219250679,3.35646915435791,1.7306290828855708e-05,0.42121445042275174,0.5426594926979247,0.002690238278247502,0.0,0.0334358186010761,0.05572636433512682,0.8831008076667786,45.660064653690455
2.254991124384098e-10,2.1090982096644978e-11,9.845130163584417e-12,2.5313992126963815e-11,0.5906996072278153,0.05524826552893783,0.02578952288481585,0.06631052798866165,1.799472737329618,0.19200652832980125,5.32348297388463e-11,1.7320400729659013e-05,-0.0864972472190857,3.3786697387695312,1.7320400729659013e-05,0.6494169096209913,0.08454810495626822,0.1552478134110787,0.052478134110787174,0.05830903790087463,0.04190962099125364,0.9087240099906921,24.805712420508343
1.5866188007515603e-10,1.6987428228410623e-11,8.190947933480776e-12,8.227638700414796e-12,0.5432362913737191,0.05816260028185563,0.028044670692869637,0.02817029479455968,1.4660014944458724,0.15701339671092476,1.583442058028517e-11,1.4254315829020925e-05,-0.2643698751926422,3.292126178741455,1.4254316738515627e-05,0.6014652014652014,0.18717948717948718,0.04542124542124542,0.11428571428571428,0.051648351648351645,0.050915750915750915,0.8939592242240906,24.526239691680868
1.473160877139834e-10,2.1655219284433258e-11,1.4005665767771736e-11,2.0219382910319477e-11,0.48587684170966994,0.0714230856637936,0.04619338427245125,0.0666874206492519,1.225393810446335,0.18994862350564837,-2.4665965450698657e-11,1.467191850679228e-05,-0.05847644433379173,4.920947551727295,1.467191850679228e-05,0.5814285714285714,0.14214285714285715,0.10178571428571428,0.13785714285714284,0.03678571428571428,0.05357142857142857,0.8831291198730469,23.79829683967909
2.4111189694114854e-10,4.227628078341816e-11,3.1881955625881475e-11,9.275410420197389e-11,0.4746070740695097,0.08321705473561339,0.06275676093621742,0.18257810818012943,1.2508781482987454,0.32056152475738353,-4.17713121037e-11,2.0574150767060928e-05,-0.30950936675071716,3.6984496116638184,2.0574150767060928e-05,0.6527987897125568,0.3369894099848714,0.0,0.01021180030257186,0.0,0.01664145234493192,0.9272952675819397,14.390406692177626
1.7789929425415796e-10,2.2921247094364466e-11,1.1505674234538188e-11,3.0485286400838175e-11,0.5189420227286118,0.06686253804704906,0.03356268435555172,0.08892725659557948,1.3633666995040998,0.20556126180765025,-3.3293194590111597e-11,1.5895202523097396e-05,-0.6508673429489136,5.3276519775390625,1.5895202523097396e-05,0.638095238095238,0.23516483516483516,0.01098901098901099,0.06666666666666667,0.04908424908424908,0.031868131868131866,0.8981783390045166,26.391897576108104
1.5768316860564902e-10,1.5068637906467258e-11,8.144005597936904e-12,1.185208439095746e-11,0.5386312608572565,0.05147308686610917,0.02781917716668816,0.04048563467958699,1.4097472520449221,0.13933863299358618,2.5499198239020693e-11,1.4299195754574612e-05,-0.18912683427333832,5.131193161010742,1.4299195754574612e-05,0.4820061255742726,0.29058192955589585,0.1439509954058193,0.03330781010719755,0.0501531393568147,0.08728943338437979,0.8563575148582458,11.704892855441404
1.799919805214878e-10,1.7088301693807262e-11,1.0013176106413862e-11,1.4492162244555962e-11,0.5597015818199471,0.05313764236011946,0.031136890041234228,0.04506470848739256,1.5720899753559008,0.15532959140528804,-2.3025326437164928e-11,1.535114279249683e-05,-0.27206534147262573,4.886658191680908,1.535114279249683e-05,0.5833333333333334,0.2857142857142857,0.08648459383753501,0.009103641456582634,0.035364145658263305,0.061274509803921566,0.8878645300865173,12.29103004838299
2.417450983317748e-10,2.906424970486321e-11,2.0764698554359695e-11,5.87661928938988e-11,0.5368054575986485,0.06453842485429945,0.046108912181844014,0.13049287570019533,1.5226484550985588,0.2406684242397255,6.289072561338482e-12,1.9107632397208363e-05,-0.25798389315605164,3.6395325660705566,1.9107632397208363e-05,0.654459753444525,0.1602610587382161,0.1406816533720087,0.043509789702683106,0.0010877447425670776,0.02973168963016679,0.9237086176872253,17.722535266705158
1.6840595367870193e-10,1.3163420386260588e-11,7.334449643762661e-12,1.6056945859467108e-11,0.552221696965008,0.04316430734648023,0.024050469357576185,0.05265249652341467,1.451063117606283,0.12263928710632309,6.854122130972584e-11,1.4685334463138133e-05,-0.4656611979007721,5.305973052978516,1.4685334463138133e-05,0.6594101123595506,0.12394662921348315,0.13799157303370788,0.056179775280898875,0.02247191011235955,0.038974719101123594,0.9167205691337585,21.374645585649148
1.4433625150113427e-10,1.3037170111919807e-11,5.573277923149808e-12,1.340612268142501e-11,0.5222897683580336,0.047175816795722775,0.020167255316686544,0.04851089478242287,1.2727377330992673,0.1234892992657667,-4.413219095722454e-11,1.3606757420348004e-05,0.16563670337200165,4.566109657287598,1.3606757420348004e-05,0.522027972027972,0.1486013986013986,0.15594405594405594,0.09615384615384616,0.07727272727272727,0.06538461538461539,0.880707323551178,28.342130010930305
2.7581254250994003e-10,3.351226674636054e-11,1.8807778088842514e-11,5.485530072172305e-11,0.5710547807189645,0.06938531498272482,0.03894047563826014,0.11357489924080402,1.7810984914593182,0.28207131961764836,2.7456226528443928e-11,2.005614987865556e-05,0.09561505168676376,4.4687819480896,2.005614987865556e-05,0.5866807610993657,0.12156448202959831,0.13495419309372797,0.12367864693446089,0.03312191684284708,0.058491895701198025,0.9067874550819397,21.33107678221578
2.648465223173413e-10,5.734617099760475e-11,3.350263361005801e-11,6.187914931973446e-11,0.5117070769001887,0.11079791146905058,0.06473007296097048,0.11955602944082291,1.6360755750836788,0.42955085938682425,-8.664821464499095e-12,2.0848783606197685e-05,-0.31056106090545654,3.517627239227295,2.0848783606197685e-05,0.5975975975975976,0.19144144144144143,0.15653153153153154,0.049924924924924924,0.0045045045045045045,0.038288288288288286,0.8972485661506653,16.92614171158947
1.7661962344039939e-10,2.8326973037194614e-11,1.1708905112844947e-11,1.6042716288711904e-11,0.5308703622348666,0.08514314629567414,0.035193771663357944,0.04822002471482805,1.5220224852456345,0.25357846814969287,2.5720293950204365e-11,1.5578354577883147e-05,-0.3280329406261444,3.384213924407959,1.5578354577883147e-05,0.5588652482269504,0.25673758865248225,0.03687943262411347,0.02872340425531915,0.11879432624113476,0.04468085106382979,0.9091596603393555,22.670520626667578
5.0225674639269025e-11,9.745257443898037e-12,7.358194511596777e-12,2.248565388247338e-11,0.2646036020640244,0.05134087777251201,0.038765129317625394,0.11846102724950801,0.4100535291052226,0.09077329856590834,-7.990341027719339e-11,9.6862286227406e-06,0.07075323909521103,4.180895805358887,9.6862286227406e-06,0.3609555804404629,0.3885778275475924,0.027995520716685332,0.036954087346024636,0.1855169839492348,0.09518477043673013,0.7978298664093018,50.99325883559565
6.518520456483962e-11,1.0255865655426494e-11,6.707630680275259e-12,1.9126783652994445e-11,0.3238606266899905,0.05095437071323313,0.03332562182202147,0.09502788526591299,0.5471918452421096,0.09611182996046293,-1.3990871829128171e-11,1.0354035111959092e-05,0.023031702265143394,4.729778289794922,1.0354035111959092e-05,0.43597560975609756,0.3227896341463415,0.052972560975609755,0.04573170731707317,0.14253048780487804,0.10708841463414634,0.7867411971092224,29.834668891452427
1.830556132023653e-10,3.1713462476760934e-11,2.1893413622818547e-11,5.477298863488904e-11,0.4676520742759681,0.08101836513112017,0.055931091729890414,0.13992852391302096,1.182736179077056,0.26017371680879847,3.235087892017319e-11,1.759054975991603e-05,-0.037046488374471664,5.879397392272949,1.759054975991603e-05,0.528937728937729,0.2868131868131868,0.12014652014652015,0.011721611721611722,0.05238095238095238,0.07912087912087912,0.8629970550537109,11.4084904209321
2.1030084661546877e-10,2.0580651224032243e-11,1.1852472399809938e-11,2.875089544966767e-11,0.5661087867615601,0.055401048938728915,0.031905666945078945,0.07739452695157445,1.6333932737398416,0.18399817887322098,1.2787000625014144e-10,1.7014919649227522e-05,-0.010539271868765354,8.0067138671875,1.7014919649227522e-05,0.6704453441295547,0.11619433198380567,0.16032388663967612,0.0,0.05303643724696356,0.04412955465587044,0.9200213551521301,16.798972074091694
4.712813351376299e-10,5.889894258079287e-11,3.699263063840913e-11,1.0145773929109633e-10,0.613144084977341,0.07662840762468734,0.048127967251383436,0.13199804041325336,2.3393558212060146,0.42994241592641663,5.009129916411226e-11,2.6445348339620978e-05,-0.24986395239830017,1.6495776176452637,2.6445348339620978e-05,0.7574712643678161,0.15057471264367817,0.022222222222222223,0.04252873563218391,0.027203065134099615,0.03486590038314176,0.9194918870925903,24.50791210024745
